seed,test_day,day_from,day_to,anchor_day,train_acc,within_day_acc,acc_raw,acc_polar,pca_dim,corr_raw_mean,corr_raw_median,corr_raw_max,corr_polar_mean,corr_polar_median,corr_polar_max,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,notes
31,109,93,106,106,0.5864,0.6138,0.4217,0.0800,64,0.025102,0.024231,0.374188,0.178103,0.169754,0.398879,0.606759,0.542154,0.451357,0.423573,0.407853,0.396933,0.393094,0.389658,0.374939,0.363775,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,110,93,106,106,0.5864,0.8163,0.5487,0.2462,64,0.033695,0.017399,0.406605,0.192912,0.183102,0.497462,0.615965,0.557271,0.464697,0.418542,0.407579,0.392235,0.390615,0.379801,0.371036,0.357193,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,111,98,110,110,0.5703,0.6550,0.5650,0.2450,64,0.033125,0.012739,0.417186,0.200277,0.187848,0.495005,0.654055,0.605898,0.462584,0.425954,0.409131,0.399695,0.379860,0.373135,0.368918,0.362074,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,112,98,110,110,0.5703,0.6675,0.5325,0.2325,64,0.034135,0.019612,0.428468,0.198256,0.186220,0.484171,0.649863,0.592442,0.466944,0.439473,0.410016,0.403713,0.396097,0.380675,0.375023,0.364522,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,113,98,110,110,0.5703,0.8213,0.5775,0.3475,64,0.044400,0.031758,0.449937,0.197859,0.187496,0.529667,0.658428,0.595552,0.468856,0.439860,0.426665,0.415367,0.398992,0.388080,0.382112,0.376550,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,114,98,110,110,0.5703,0.7412,0.6150,0.1275,64,0.032320,0.015743,0.468997,0.200377,0.193809,0.504923,0.674993,0.581747,0.470897,0.433305,0.419348,0.408398,0.399020,0.393821,0.376651,0.374791,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,115,101,114,114,0.6038,0.7800,0.6250,0.2183,64,0.023856,0.010089,0.461154,0.183033,0.179710,0.510327,0.658950,0.605138,0.442191,0.428342,0.414929,0.405879,0.400078,0.375671,0.371523,0.361994,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,116,101,114,114,0.6038,0.8237,0.5917,0.2050,64,0.032579,0.026546,0.402556,0.194498,0.187029,0.471280,0.628996,0.561730,0.450039,0.419596,0.410043,0.389049,0.386542,0.374891,0.366518,0.361226,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,117,101,114,114,0.6038,0.7863,0.5600,0.1500,64,0.031013,0.015448,0.463618,0.194279,0.184268,0.510177,0.650101,0.589454,0.449316,0.425993,0.407534,0.393228,0.380286,0.371458,0.368934,0.365593,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,118,101,114,114,0.6038,0.6863,0.4933,0.1183,64,0.026146,0.014840,0.341291,0.188723,0.183909,0.381379,0.564875,0.545251,0.444308,0.429443,0.422394,0.399540,0.385306,0.378805,0.370852,0.363836,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
31,119,104,118,118,0.6292,0.6875,0.5400,0.2417,64,0.029994,0.021760,0.310221,0.194090,0.184992,0.394726,0.526285,0.502981,0.457936,0.447568,0.429130,0.399886,0.396056,0.382046,0.368531,0.359821,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,15,1,12,12,0.5288,0.9325,0.2188,0.1250,64,0.059207,0.034822,0.411618,0.184787,0.155112,0.546474,0.795722,0.624862,0.596965,0.530896,0.475297,0.436909,0.431780,0.404670,0.399244,0.391617,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,16,3,15,15,0.5274,0.9450,0.3650,0.1250,64,0.107719,0.065357,0.591485,0.253484,0.220434,0.655772,0.830097,0.691869,0.608404,0.555914,0.508338,0.466403,0.429979,0.421251,0.415643,0.403014,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,19,7,18,18,0.5301,0.9250,0.3725,0.2350,64,0.079882,0.038017,0.680623,0.253609,0.217286,0.722390,0.845648,0.721714,0.622509,0.556247,0.477868,0.445479,0.431548,0.423904,0.403497,0.394390,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,22,12,21,21,0.6558,0.8988,0.4729,0.1293,64,0.063045,0.039041,0.536690,0.225567,0.199400,0.633971,0.769571,0.595818,0.484196,0.477712,0.428341,0.420320,0.409822,0.398807,0.387833,0.379774,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,23,13,22,22,0.6612,0.8625,0.3420,0.2210,64,0.087295,0.053608,0.578235,0.237033,0.212009,0.663444,0.791076,0.687317,0.610008,0.521520,0.492379,0.447915,0.422532,0.410614,0.395454,0.387218,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,24,16,23,23,0.6466,0.8263,0.4200,0.2450,64,0.069794,0.032417,0.603358,0.223089,0.198867,0.719090,0.812590,0.705964,0.605047,0.519664,0.478328,0.442796,0.420317,0.401427,0.386792,0.374650,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,25,16,23,23,0.6466,0.8287,0.4275,0.1350,64,0.076193,0.039826,0.690512,0.241272,0.215073,0.739126,0.826441,0.702210,0.610830,0.551289,0.504987,0.446309,0.433766,0.431888,0.407794,0.395190,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,26,16,23,23,0.6466,0.8750,0.3175,0.1250,64,0.060171,0.024821,0.718256,0.237193,0.210893,0.749131,0.815057,0.686915,0.596894,0.543045,0.460429,0.416674,0.407838,0.404468,0.401056,0.382088,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,28,19,27,27,0.6451,0.9187,0.4025,0.1250,64,0.089649,0.051987,0.711858,0.249193,0.220426,0.749545,0.830648,0.750326,0.585412,0.552818,0.456652,0.431831,0.412492,0.394848,0.386363,0.378201,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,29,19,27,27,0.6451,0.8300,0.3325,0.1425,64,0.073042,0.038833,0.661397,0.247300,0.220541,0.715032,0.804314,0.737264,0.551644,0.528615,0.463548,0.436620,0.422474,0.400133,0.389994,0.375090,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,31,19,27,27,0.6451,0.8612,0.4000,0.1450,64,0.074071,0.040267,0.663953,0.244948,0.215727,0.703320,0.783536,0.715614,0.608013,0.512196,0.450265,0.426935,0.414539,0.405219,0.401799,0.379832,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,32,22,31,31,0.6915,0.8600,0.4725,0.1975,64,0.071102,0.033261,0.637785,0.240910,0.220009,0.682624,0.799679,0.735267,0.536266,0.482165,0.448862,0.429450,0.413320,0.394926,0.384054,0.373840,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,33,23,32,32,0.7141,0.8225,0.3133,0.2350,64,0.054764,0.023155,0.618480,0.223618,0.206530,0.696710,0.776061,0.705090,0.569923,0.481202,0.434715,0.414402,0.401756,0.392103,0.387333,0.375521,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,34,23,32,32,0.7141,0.9300,0.3025,0.2250,64,0.056450,0.026450,0.568758,0.232919,0.206561,0.697637,0.794569,0.724525,0.572208,0.492877,0.448964,0.424085,0.415622,0.396668,0.391756,0.384848,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,35,23,32,32,0.7141,0.9287,0.3125,0.2013,64,0.053967,0.020452,0.589989,0.231101,0.215075,0.672433,0.791045,0.680873,0.600836,0.490005,0.424261,0.411932,0.401491,0.390194,0.380507,0.376938,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,36,24,35,35,0.6361,0.8562,0.5238,0.3575,64,0.054927,0.024042,0.619324,0.227226,0.203824,0.676981,0.779150,0.662709,0.564342,0.471176,0.437810,0.428073,0.403793,0.398736,0.387667,0.387154,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,37,24,35,35,0.6361,0.9437,0.4625,0.3150,64,0.056015,0.030896,0.640376,0.226865,0.195786,0.693880,0.820888,0.736337,0.662300,0.513462,0.460183,0.431187,0.421572,0.415556,0.398806,0.384730,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,40,28,38,38,0.7139,0.7438,0.2025,0.1037,64,0.044772,0.032097,0.468740,0.214110,0.195421,0.641778,0.763229,0.633515,0.491068,0.443059,0.432114,0.418185,0.405596,0.394635,0.385418,0.382328,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,41,32,40,40,0.6428,0.7037,0.2075,0.1612,64,0.039910,0.033171,0.317307,0.206744,0.198634,0.389762,0.686751,0.586306,0.442845,0.431921,0.410183,0.406030,0.405080,0.386044,0.373338,0.363218,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,42,32,40,40,0.6428,0.5787,0.1610,0.1269,64,0.012059,0.008316,0.187901,0.139980,0.133928,0.312444,0.606479,0.528685,0.459943,0.453294,0.422848,0.407156,0.392104,0.376780,0.373682,0.365571,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,43,32,40,40,0.6428,0.4800,0.1725,0.1525,64,0.022889,0.018334,0.178479,0.143209,0.149232,0.266477,0.565001,0.512226,0.442210,0.427806,0.418999,0.396551,0.391685,0.362073,0.361709,0.357414,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,44,33,43,43,0.5924,0.7300,0.3050,0.1650,64,0.037217,0.027803,0.196984,0.169353,0.167502,0.288165,0.610802,0.505395,0.469991,0.451268,0.433922,0.419604,0.408922,0.394684,0.380515,0.374152,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,45,33,43,43,0.5924,0.9187,0.3100,0.1300,64,0.024894,0.019689,0.172139,0.178895,0.183194,0.315966,0.605077,0.519134,0.471901,0.432873,0.424927,0.423264,0.410243,0.403760,0.380526,0.376690,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,46,36,45,45,0.5555,0.7475,0.2300,0.1075,64,0.030244,0.027430,0.240101,0.185784,0.186598,0.357134,0.560342,0.521933,0.458196,0.440882,0.425565,0.416989,0.389712,0.384598,0.383525,0.374022,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,47,39,46,46,0.5692,0.8237,0.3350,0.1800,64,0.031854,0.023728,0.298138,0.196692,0.188451,0.386036,0.624163,0.557785,0.451143,0.416222,0.411797,0.402375,0.393838,0.383662,0.376123,0.354872,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,48,39,46,46,0.5692,0.8688,0.4833,0.1983,64,0.028794,0.017130,0.304748,0.197875,0.191222,0.370040,0.617642,0.552835,0.487589,0.445019,0.434859,0.417801,0.404737,0.384196,0.380455,0.367655,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,49,39,46,46,0.5692,0.8175,0.3817,0.1400,64,0.029503,0.027250,0.272013,0.189342,0.185366,0.393360,0.619088,0.571625,0.455931,0.441117,0.423091,0.412154,0.394365,0.384290,0.376449,0.367421,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,50,41,49,49,0.5853,0.8075,0.3517,0.2367,64,0.047362,0.022300,0.344347,0.213274,0.193970,0.477545,0.696294,0.642791,0.489724,0.469911,0.443282,0.417514,0.389237,0.374780,0.364837,0.361633,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,51,41,49,49,0.5853,0.8562,0.1250,0.1250,64,0.056857,0.031873,0.395900,0.206438,0.191853,0.470121,0.772625,0.705627,0.521862,0.488940,0.424732,0.413412,0.404500,0.389496,0.384000,0.381202,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,52,41,49,49,0.5853,0.8475,0.1987,0.1462,64,0.058671,0.039042,0.365668,0.219536,0.204723,0.436292,0.731579,0.640224,0.523409,0.463969,0.442350,0.414419,0.409922,0.403047,0.391963,0.386454,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,53,41,49,49,0.5853,0.7475,0.2763,0.1305,64,0.039609,0.022803,0.355923,0.172647,0.166480,0.409325,0.670376,0.621870,0.466088,0.442473,0.433831,0.411607,0.396134,0.385813,0.380755,0.370893,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,54,44,53,53,0.5830,0.7788,0.2163,0.1325,64,0.049848,0.025270,0.424150,0.219008,0.198401,0.488907,0.753488,0.630743,0.481091,0.462955,0.433189,0.428481,0.409530,0.398361,0.389242,0.376849,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,55,44,53,53,0.5830,0.6488,0.2600,0.1500,64,0.035001,0.012204,0.334389,0.215399,0.204208,0.463320,0.709054,0.606479,0.475528,0.464901,0.444119,0.416040,0.397579,0.392494,0.382297,0.364402,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,56,44,53,53,0.5830,0.7225,0.2634,0.1102,64,0.037279,0.022063,0.320867,0.193029,0.182727,0.392124,0.663240,0.600032,0.488526,0.465147,0.452549,0.431281,0.426775,0.408965,0.402132,0.383576,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,57,46,56,56,0.5660,0.8462,0.5050,0.2850,64,0.049348,0.033600,0.360418,0.219343,0.205966,0.480615,0.710219,0.582627,0.487298,0.446560,0.438783,0.421305,0.410571,0.399622,0.385537,0.379297,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,58,46,56,56,0.5660,0.3063,0.2670,0.1360,64,0.031450,0.020440,0.341248,0.206243,0.192725,0.427731,0.657260,0.556645,0.434110,0.418159,0.407954,0.398604,0.387866,0.367242,0.360700,0.352532,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,59,46,56,56,0.5660,0.8087,0.3225,0.1525,64,0.041770,0.028030,0.293121,0.209417,0.200856,0.414346,0.692535,0.605172,0.488237,0.457929,0.433455,0.420566,0.410957,0.385792,0.378084,0.366672,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,60,46,56,56,0.5660,0.7562,0.4800,0.2167,64,0.039444,0.024374,0.319691,0.198371,0.187309,0.440179,0.718592,0.594999,0.459759,0.435467,0.420799,0.402067,0.396064,0.387647,0.372632,0.364347,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,61,47,60,60,0.5540,0.8475,0.5200,0.1725,64,0.051376,0.035397,0.326744,0.202524,0.193514,0.483493,0.752083,0.635590,0.469528,0.441517,0.435027,0.427541,0.413070,0.399699,0.390428,0.385845,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,62,47,60,60,0.5540,0.8888,0.3520,0.1210,64,0.041513,0.028080,0.337630,0.206655,0.194498,0.448318,0.725377,0.624319,0.500882,0.446787,0.441713,0.422494,0.413939,0.406723,0.388493,0.371377,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,63,47,60,60,0.5540,0.6350,0.3481,0.1569,64,0.045727,0.029036,0.302351,0.187017,0.172753,0.424235,0.695512,0.557236,0.456876,0.450605,0.435692,0.422008,0.407594,0.398152,0.375245,0.369746,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,64,50,63,63,0.5215,0.6150,0.3650,0.1725,64,0.033417,0.016504,0.238941,0.177593,0.164067,0.388629,0.654222,0.543672,0.436031,0.430220,0.412960,0.408615,0.400157,0.380287,0.366670,0.363745,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,65,50,63,63,0.5215,0.4888,0.2860,0.1370,64,0.036293,0.037068,0.269630,0.180988,0.173431,0.328111,0.562442,0.487585,0.450219,0.434837,0.428242,0.421662,0.402367,0.386976,0.381213,0.367439,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,66,54,65,65,0.5556,0.5088,0.1736,0.1252,64,0.008967,0.006383,0.077999,0.150029,0.154271,0.277212,0.508518,0.461893,0.444465,0.436216,0.428919,0.421932,0.409192,0.390533,0.382255,0.368392,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,67,54,65,65,0.5556,0.8650,0.5117,0.2100,64,0.036203,0.027591,0.231601,0.188095,0.180548,0.350530,0.578752,0.494973,0.442352,0.429733,0.413294,0.394739,0.388802,0.384462,0.379825,0.372415,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,68,54,65,65,0.5556,0.8400,0.6175,0.2525,64,0.029651,0.017516,0.310548,0.198886,0.192510,0.426424,0.604119,0.502269,0.455229,0.441799,0.426682,0.412111,0.387922,0.378553,0.375760,0.364357,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,69,54,65,65,0.5556,0.6225,0.4275,0.1700,64,0.020496,0.009953,0.242540,0.171768,0.166494,0.361062,0.551304,0.480497,0.440905,0.431848,0.411557,0.400671,0.389845,0.383794,0.371398,0.358406,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,70,54,65,65,0.5556,0.7725,0.5033,0.2017,64,0.021823,0.021176,0.212098,0.189394,0.181727,0.391783,0.546355,0.467542,0.434832,0.422613,0.404004,0.396047,0.380875,0.372671,0.360759,0.353492,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,71,57,70,70,0.5647,0.8113,0.5925,0.2700,64,0.053191,0.034115,0.423591,0.214935,0.197009,0.551995,0.783894,0.581551,0.498570,0.442699,0.434242,0.429007,0.401677,0.398383,0.387852,0.371903,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,72,57,70,70,0.5647,0.9400,0.6587,0.1925,64,0.046366,0.029658,0.406698,0.209023,0.193358,0.515903,0.748419,0.562662,0.464239,0.438455,0.428571,0.421878,0.398291,0.391407,0.375183,0.352438,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,73,61,72,72,0.5810,0.5150,0.4450,0.1575,64,0.038776,0.027561,0.364137,0.176889,0.168406,0.427410,0.637280,0.546383,0.467525,0.441964,0.425089,0.404146,0.391662,0.379449,0.370201,0.362954,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,74,61,72,72,0.5810,0.6388,0.4853,0.1724,64,0.039217,0.018393,0.453540,0.201772,0.184989,0.540830,0.710030,0.604163,0.455907,0.435846,0.422590,0.410096,0.399844,0.391368,0.387489,0.359363,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,75,61,72,72,0.5810,0.3987,0.2171,0.1421,64,0.031267,0.015590,0.297138,0.192659,0.177586,0.432833,0.632014,0.511377,0.474658,0.443791,0.421003,0.418369,0.398558,0.387369,0.378456,0.371592,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,76,64,75,75,0.5364,0.8462,0.4233,0.1500,64,0.023835,0.018239,0.245106,0.185534,0.178707,0.340356,0.547341,0.463281,0.439653,0.438731,0.421925,0.412401,0.386683,0.375687,0.371792,0.353808,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,77,64,75,75,0.5364,0.4675,0.3164,0.1461,64,0.012685,0.010045,0.135803,0.169328,0.169664,0.255955,0.458706,0.446777,0.425115,0.406211,0.397998,0.389644,0.383683,0.376878,0.359419,0.352714,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,78,66,77,77,0.5550,0.8500,0.4767,0.2283,64,0.015435,0.013218,0.167264,0.181379,0.179927,0.258006,0.494081,0.484996,0.445301,0.423609,0.409117,0.403557,0.388331,0.376200,0.374983,0.367956,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,79,66,77,77,0.5550,0.8013,0.5500,0.2000,64,0.023253,0.014890,0.233894,0.175583,0.173012,0.286681,0.530984,0.492154,0.455647,0.443615,0.421415,0.416764,0.400000,0.396793,0.372601,0.370127,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,80,66,77,77,0.5550,0.8525,0.5567,0.1633,64,0.028482,0.018764,0.229398,0.194488,0.191057,0.338520,0.566174,0.474048,0.429871,0.409586,0.399858,0.390214,0.383840,0.363476,0.356135,0.347201,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,81,66,77,77,0.5550,0.6188,0.4368,0.1752,64,0.022222,0.014439,0.220637,0.187142,0.179513,0.312385,0.510841,0.466085,0.421719,0.418526,0.397533,0.395402,0.387998,0.375349,0.369139,0.354133,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,82,66,77,77,0.5550,0.8037,0.4821,0.2489,64,0.033587,0.022756,0.210406,0.189656,0.182354,0.298396,0.545346,0.469067,0.445294,0.429488,0.410785,0.406608,0.399897,0.393040,0.386730,0.379976,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,83,71,82,82,0.6036,0.7800,0.4650,0.0850,64,0.025803,0.015496,0.256995,0.183861,0.175590,0.346320,0.625568,0.489059,0.465778,0.454520,0.442696,0.406156,0.394139,0.383226,0.378792,0.365712,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,84,71,82,82,0.6036,0.7650,0.5610,0.3150,64,0.043532,0.028343,0.377995,0.207233,0.192874,0.468011,0.676706,0.600365,0.444405,0.438701,0.415870,0.411032,0.396448,0.387608,0.380657,0.372282,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,85,71,82,82,0.6036,0.7087,0.5350,0.1100,64,0.040124,0.023344,0.329980,0.184374,0.179572,0.392519,0.662217,0.553061,0.462590,0.429195,0.415958,0.407801,0.400690,0.390458,0.375788,0.373594,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,86,71,82,82,0.6036,0.8762,0.7180,0.2450,64,0.041853,0.014385,0.350156,0.208112,0.195791,0.456086,0.649288,0.510100,0.482058,0.441420,0.432049,0.409844,0.403949,0.391853,0.380600,0.372602,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,87,73,86,86,0.6382,0.8363,0.5987,0.2137,64,0.047431,0.029895,0.393490,0.208559,0.193905,0.478060,0.685991,0.594552,0.479556,0.439925,0.421498,0.413792,0.406838,0.398039,0.377470,0.370598,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,88,73,86,86,0.6382,0.7388,0.5925,0.2475,64,0.034946,0.014055,0.269166,0.198862,0.189445,0.457329,0.690289,0.538968,0.457133,0.424272,0.419652,0.413522,0.400317,0.388507,0.374485,0.360382,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,89,76,88,88,0.6653,0.4100,0.1328,0.1253,64,0.032915,0.016816,0.293809,0.208593,0.196102,0.406268,0.641371,0.543719,0.457630,0.439371,0.418601,0.414608,0.403148,0.394671,0.384000,0.372657,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,90,76,88,88,0.6653,0.3600,0.1385,0.1335,64,0.022848,0.015658,0.272973,0.148112,0.144092,0.352584,0.596032,0.479113,0.448945,0.427136,0.409754,0.392344,0.378353,0.365890,0.358813,0.352216,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
44,91,76,88,88,0.6653,0.6500,0.1350,0.1433,64,0.013987,0.006998,0.241627,0.132293,0.124230,0.346832,0.607496,0.497036,0.431049,0.418016,0.404080,0.402914,0.392097,0.386704,0.366634,0.361112,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
